 0.11046897557098 -0.264244465129708 -0.958108275762511
 -0.229366135164566 -0.542001498993351 -0.808471119538992
 -0.751666766455351 -0.452301191517383 0.480021566555621
 -0.536982883268828 -0.00424788480109893 -0.843582443244887
 0.202248528653205 -0.960668786636295 -0.190291920586143
 0.40890149992159 -0.898729500555305 -0.158381969281501
 0.326004700832062 -0.449949638790226 -0.831424234424246
 0.0325962350822176 -0.869179782459854 -0.493420704086793
 -0.317672173328186 -0.115893374390095 -0.941091449363676
 -0.987900891151187 0.00778081138841326 -0.154891214201543
 0.553523172104587 -0.34444146286153 -0.758269197979903
 -0.335060225683027 0.854856862861562 -0.396174695284451
 0.501586483705734 0.463911802899654 -0.730203285732207
 -0.123501426476303 -0.189685386716664 -0.974046637345701
 -0.655927525873117 -0.288834457587326 -0.697376323739347
 0.0716750249344934 -0.907489310907394 -0.413915258705768
 -0.995986598097172 -0.0441752696510029 0.0778411328417247
 -0.680446315211343 0.20393048651537 -0.703850245993357
 0.0931867997569471 -0.937645463859689 -0.334868936233876
 -0.892443959422795 0.414677200006001 -0.177726191330787
 -0.746631396173093 -0.331757406678044 0.576609557120655
 0.281525908790259 0.165234421809204 -0.945219947170603
 0.274725294908076 -0.164832371929556 -0.947288921872175
 -0.126247743359567 -0.815357434998732 -0.565025451186851
 -0.376368420648791 0.4810643659249 -0.791785253572968
 -0.985001114055527 -0.171805707238463 0.0159876286441067
 0.655403899157332 0.238708203244856 -0.716564109255395
 0.164005923411398 0.297826417506527 -0.940426223646067
 -0.145703270393883 -0.0174510639229189 -0.989174412004519
 0.139990721048117 -0.847475952569173 -0.51204209576694
 0.72047411863638 0.240065413108789 -0.650604059166585
 -0.20791952472801 0.504085580129354 -0.838252467424064
 0.195658479255415 -0.302695987982172 -0.932787702724985
 0.678054725846633 0.47359289880377 -0.562095681320973
 0.0577266419841426 -0.911644433391412 -0.40690547043716
 -0.994407103876583 -0.00833505225883211 0.105285510226379
 -0.708072487143947 0.146692273080397 -0.690734920188846
 0.077808025370739 0.846121959346721 -0.527279376705719
 -0.698195900546798 0.530027135480029 -0.481241851998016
 0.148774835861547 0.485340407485503 -0.861574568494321
 -0.996821188925416 -0.0550848205184592 0.0575602280899603
 -0.515187033181409 -0.115951567955739 -0.849198183423836
 0.232021727394649 0.288907380590163 -0.928815613271727
 -0.556313051558595 -0.108950699274431 -0.823799449983536
 -0.243540773224158 0.180453079328274 -0.952955706178584
 0.134516019447651 -0.990812515977704 -0.0139999533532135
 -0.580233593486152 -0.496008890274878 0.645990834113326
 0.362373468952988 0.257004865542358 -0.895898413932368
 0.115739366928428 0.0451980338319957 -0.992250742847154
 0.149156087831477 -0.943408066901869 -0.296198718375497
 -0.776191508301206 0.627811425644106 0.0581339511113233
 -0.0643627736036184 0.475895215111415 -0.877143761083729
 0.109214207568416 -0.989453921844185 -0.0951482706745869
 -0.848908543475178 0.0349359500381029 0.527383886945541
 0.274274953717176 -0.952852487261177 0.129789781121743
 -0.46679824931428 -0.444368535198748 -0.764614935351411
 0.167288905841562 -0.453231550415866 -0.875554443589868
 -0.924964494962827 -0.272859374024759 0.264553293430604
 0.18398022860657 -0.923563446389815 -0.336425082261179
 0.182736255175605 0.881752270738834 -0.434879746701668
 0.124630209013923 -0.814585049898037 0.56649669679863
