Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
89.8396 89.8396 1
56.6517 56.6517 2
120.578 120.578 3
43.6609 43.6609 3
31.4269 31.4269 3
39.1637 39.1637 3
33.4567 33.4567 3
74.6887 74.6887 3
33.7397 33.7397 2
45.5334 45.5334 3
94.3082 94.3082 2
36.8435 36.8435 2
96.4528 96.4528 3
56.5046 56.5046 3
54.9037 54.9037 3
40.3897 40.3897 3
63.0989 63.0989 3
66.6054 66.6054 1
42.2214 42.2214 1
31.2941 31.2941 3
49.917 49.917 2
58.6839 58.6839 1
30.5396 30.5396 2
44.9543 44.9543 3
31.9484 31.9484 2
52.4417 52.4417 1
49.1539 49.1539 1
38.526 38.526 1
36.4785 36.4785 1
175.117 175.117 3
40.1263 40.1263 3
58.5896 58.5896 3
58.6268 58.6268 2
48.2767 48.2767 3
52.7487 52.7487 2
33.5222 33.5222 3
73.7697 73.7697 2
41.844 41.844 3
33.8599 33.8599 3
31.7757 31.7757 1
57.7472 57.7472 1
30.703 30.703 3
44.5135 44.5135 3
135.872 135.872 2
44.3818 44.3818 1
35.1805 35.1805 3
31.6959 31.6959 1
31.6561 31.6561 3
70.1574 70.1574 1
36.362 36.362 2
201.507 201.507 3
31.3068 31.3068 3
32.2142 32.2142 3
40.8776 40.8776 2
95.9019 95.9019 3
30.3773 30.3773 3
50.0883 50.0883 3
162.171 162.171 2
97.2511 97.2511 2
32.5325 32.5325 3
38.0437 38.0437 1
31.8083 31.8083 1
33.5171 33.5171 3
31.4275 31.4275 1
41.0447 41.0447 3
166.218 166.218 3
35.0388 35.0388 3
31.0841 31.0841 3
42.7901 42.7901 3
131.178 131.178 3
33.1496 33.1496 2
36.6199 36.6199 3
33.412 33.412 1
34.0324 34.0324 3
39.005 39.005 3
53.5378 53.5378 3
30.8156 30.8156 3
69.0121 69.0121 3
38.406 38.406 2
36.2831 36.2831 3
42.7931 42.7931 3
123.043 123.043 2
39.3749 39.3749 1
33.8533 33.8533 3
100.782 100.782 2
77.5363 77.5363 2
73.8314 73.8314 3
56.1986 56.1986 2
65.6577 65.6577 2
145.721 145.721 3
30.0797 30.0797 3
36.5981 36.5981 2
33.3417 33.3417 3
50.2914 50.2914 3
81.3646 81.3646 1
35.6343 35.6343 3
49.2008 49.2008 1
66.3864 66.3864 3
30.4184 30.4184 2
41.616 41.616 3
31.9628 31.9628 1
48.2158 48.2158 3
83.3491 83.3491 2
238.994 238.994 3
108.086 108.086 3
32.5184 32.5184 1
47.7824 47.7824 3
40.3633 40.3633 1
30.512 30.512 3
30.7536 30.7536 3
