Fracture Radii List After Isolated Fracture and Cluster Removal
Format: xRadius yRadius Family# (-2 = userPolygon, -1 = userRectangle, 0 = userEllipse, > 0 is family in order of famProb)
133.378 133.378 1
47.9792 47.9792 2
30.4569 30.4569 2
33.7982 33.7982 3
44.2139 44.2139 3
30.7902 30.7902 3
49.9028 49.9028 3
68.8464 68.8464 1
38.1914 38.1914 3
91.5813 91.5813 1
30.5758 30.5758 2
42.5808 42.5808 3
122.099 122.099 2
38.9545 38.9545 3
32.011 32.011 3
35.3123 35.3123 1
33.6278 33.6278 1
37.0111 37.0111 3
50.7294 50.7294 2
60.5958 60.5958 2
36.718 36.718 3
63.6935 63.6935 1
39.8474 39.8474 3
44.0222 44.0222 1
31.4659 31.4659 3
43.9259 43.9259 3
299.821 299.821 1
36.7666 36.7666 3
146.336 146.336 1
35.9573 35.9573 3
33.3201 33.3201 3
183.966 183.966 3
105.401 105.401 1
36.6598 36.6598 3
31.5011 31.5011 3
31.5199 31.5199 1
35.02 35.02 3
113.194 113.194 3
34.3657 34.3657 3
50.4211 50.4211 3
44.8698 44.8698 3
65.844 65.844 3
46.7557 46.7557 3
32.9557 32.9557 2
30.1418 30.1418 1
82.732 82.732 1
71.6806 71.6806 3
46.3863 46.3863 3
30.4956 30.4956 1
33.8802 33.8802 1
66.3701 66.3701 3
147.674 147.674 3
31.0017 31.0017 3
32.4198 32.4198 1
50.9525 50.9525 3
41.8055 41.8055 3
37.7126 37.7126 2
34.2088 34.2088 1
94.4913 94.4913 2
63.8009 63.8009 3
37.7949 37.7949 3
38.0763 38.0763 2
65.4997 65.4997 3
39.0204 39.0204 1
109.535 109.535 3
53.187 53.187 1
38.5366 38.5366 3
33.0529 33.0529 3
36.0096 36.0096 2
41.0243 41.0243 1
30.0001 30.0001 1
45.0385 45.0385 3
38.4908 38.4908 3
30.6875 30.6875 3
33.3645 33.3645 2
33.0868 33.0868 3
31.3605 31.3605 1
39.7167 39.7167 3
30.9501 30.9501 2
